"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding"
16063,"Lincoln","ID","W","2/5/08","Caucus",40,17,21,0,"0.1","obama","3.6","27.8","13.1","1876.0","0.248400853","0.739872068","0.491471215","bush","4522.0","4057.0","890.0","3504.0","4.0","36.0","23.0","2.0","63.0","0.4463","0.037422037","0.7738","0.6367","0.7443","6.0","6.3","0.3","23.8","0.0","12.4",37816,"0.0519287833828","0.0","0.0269535113749","0.0","0.0","0.0","2.477095351","53.51204615","46.48795385"
16065,"Madison","ID","W","2/5/08","Caucus",212,39,173,0,"0.632075472","obama","72.7","51.6","6.0","11637.0","0.070980493","0.918879436","0.847898943","bush","31393.0","27423.0","1323.0","29093.0","122.0","98.0","255.0","70.0","432.0","0.4481","0.045289349","0.8847","0.5925","0.5922","2.9","2.5","-0.4","20.4","0.0","29.9",34727,"0.00560672807369","0.0","0.0","0.0","7.060938035","9.197763323","4.179504736","19.34269086","80.65730914"
16067,"Minidoka","ID","W","2/5/08","Caucus",90,32,58,0,"0.288888889","obama","25.8","27.0","13.2","7201.0","0.18483544","0.80502708","0.62019164","bush","19041.0","20099.0","5447.0","13109.0","46.0","149.0","104.0","4.0","182.0","0.4663","0.036173863","0.7368","0.644","0.7687","5.0","4.0","-1.0","22.8","0.0","16.3",35548,"0.208188757807","0.00128878754833","0.0271141072668","0.0","7.260839642","16.98784125","2.236751549","51.06102317","48.93897683"
16069,"Nez Perce","ID","W","2/5/08","Caucus",472,111,333,0,"0.470338983","obama","44.5","29.0","16.5","17700.0","0.365875706","0.621977401","0.256101695","bush","38324.0","37387.0","853.0","34284.0","120.0","1995.0","441.0","23.0","608.0","0.4034","0.056460582","0.8547","0.6319","0.6874","4.0","3.6","-0.4","13.4","0.08","15.8",38750,"0.124458700882","0.0142475273991","0.0203688853248","0.0316492916333","5.392557662","16.13393927","8.708714419","23.44697762","76.55302238"
16071,"Oneida","ID","W","2/5/08","Caucus",19,7,12,0,"0.263157895","obama","3.4","23.4","15.9","2133.0","0.142522269","0.838724801","0.696202532","bush","4176.0","4129.0","111.0","4016.0","5.0","17.0","7.0","2.0","18.0","0.4127","0.030949106","0.8644","0.6189","0.8231","2.7","2.6","-0.1","16.5","0.0","12.5",37678,"0.00339393939394","0.0128484848485","0.0","0.0","5.357142857","2.944015444","9.555984556","27.55791506","72.44208494"
16073,"Owyhee","ID","W","2/5/08","Caucus",54,10,42,1,"0.592592593","obama","1.4","28.1","12.1","3590.0","0.190807799","0.79637883","0.605571031","bush","11104.0","10694.0","2566.0","8044.0","7.0","296.0","45.0","4.0","142.0","0.5286","0.046841542","0.6758","0.6121","0.6968","2.3","2.3","0.0","26.9","0.35","18.5",30743,"0.0743141676062","0.00187899285983","0.0","0.0","7.087316762","8.081580625","0.905035054","66.25876354","33.74123646"
16075,"Payette","ID","W","2/5/08","Caucus",219,57,160,0,"0.470319635","obama","53.7","27.0","13.2","8181.0","0.225889256","0.764698692","0.538809436","bush","22595.0","20635.0","3055.0","18817.0","19.0","142.0","216.0","5.0","341.0","0.4426","0.049573344","0.7448","0.6186","0.7417","5.3","5.1","-0.2","19.5","0.0","13.2",37434,"0.102050733793","0.00296433083876","0.0144328894936","0.0","7.272727273","25.45454545","5.011961722","41.11244019","58.88755981"
16077,"Power","ID","W","2/5/08","Caucus",89,19,68,0,"0.550561798","obama","5.1","26.9","10.4","2958.0","0.28025693","0.711629479","0.431372549","bush","7914.0","7516.0","2024.0","5564.0","5.0","240.0","34.0","3.0","44.0","0.4491","0.053599374","0.7475","0.6607","0.7453","5.3","4.5","-0.8","23.0","0.55","17.4",34797,"0.195011939507","0.0100822499337","0.0100822499337","0.0752188909525","4.25452277","39.92514036","2.620087336","64.89082969","35.10917031"
16079,"Shoshone","ID","W","2/5/08","Caucus",82,35,47,0,"0.146341463","obama","5.1","24.4","17.4","5337.0","0.436762226","0.547498595","0.110736369","bush","13180.0","13747.0","331.0","12370.0","18.0","202.0","36.0","8.0","215.0","0.5225","0.031810491","0.7788","0.5555","0.7257","8.1","7.0","-1.1","16.8","0.0","19.9",30880,"0.126279863481","0.0127078643526","0.00290465470917","0.0469101735531","6.346616283","6.406733081","3.43524562","30.61662659","69.38337341"
16081,"Teton","ID","W","2/5/08","Caucus",284,54,212,6,"0.556338028","obama","18.0","33.4","7.5","3690.0","0.383739837","0.605691057","0.22195122","bush","7838.0","6108.0","1066.0","6674.0","7.0","29.0","19.0","10.0","33.0","0.2875","0.056829035","0.8727","0.7279","0.7368","2.4","2.2","-0.2","21.0","0.0","10.3",46680,"0.0140023337223","0.0","0.0","0.0","24.58919026","4.226885765","5.493961592","32.68659671","67.31340329"
16083,"Twin Falls","ID","W","2/5/08","Caucus",763,175,564,0,"0.50982962","obama","35.6","29.2","14.3","26435.0","0.244297333","0.744164933","0.4998676","bush","71575.0","64358.0","8261.0","61339.0","110.0","455.0","570.0","55.0","785.0","0.4267","0.056990467","0.8128","0.6561","0.683","3.3","3.0","-0.3","17.6","0.0","15.8",38406,"0.0892912699894","0.00709352249393","0.0227739406384","0.00455789932176","6.55569344","12.34541487","4.614018572","25.60443322","74.39556678"
16085,"Valley","ID","W","2/5/08","Caucus",230,34,196,0,"0.704347826","obama","2.2","20.0","14.8","4774.0","0.386049434","0.599706745","0.21365731","bush","8836.0","7642.0","264.0","8362.0","4.0","50.0","25.0","4.0","127.0","0.3968","0.059757236","0.889","0.6223","0.7908","5.6","6.3","0.7","15.0","0.0","10.2",43471,"0.0548947849954","0.00980264017775","0.0","0.0","19.79200258","1.628506933","6.900999678","24.69364721","75.30635279"
16087,"Washington","ID","W","2/5/08","Caucus",118,43,68,0,"0.211864407","obama","6.9","23.7","17.7","4359.0","0.236980959","0.751089699","0.514108741","bush","10202.0","9976.0","1689.0","8228.0","9.0","44.0","107.0","3.0","122.0","0.4855","0.045732518","0.7661","0.6053","0.7382","5.0","4.3","-0.7","20.7","0.0","16.2",32712,"0.168387290769","0.00761752029668","0.0","0.0","6.456375839","19.75838926","3.570469799","39.77181208","60.22818792"
17001,"Adams","IL","MW","2/5/08","Primary",6503,2529,3708,237,"0.181300938","obama","77.5","27.8","17.6","31477.0","0.333926359","0.661880103","0.327953744","bush","67221.0","68205.0","655.0","63144.0","2285.0","120.0","363.0","8.0","646.0","0.4309","0.056659966","0.8371","0.6584","0.7376","4.6","4.9","0.3","9.3","0.0","11.2",39945,"0.233358231908","0.01025235438","0.0542935395521","0.0355024385957","4.484509614","18.91481714","7.183203058","24.98430992","75.01569008"
17003,"Alexander","IL","MW","2/5/08","Primary",1997,725,1097,156,"0.186279419","obama","34.0","26.8","16.9","3873.0","0.520526723","0.472760134","-0.047766589","kerry","8635.0","9587.0","145.0","5327.0","2991.0","26.0","40.0","2.0","104.0","0.556","0.037627384","0.6697","0.4932","0.7203","7.9","8.3","0.4","19.0","0.0","33.9",27404,"0.0337851929093","0.214285714286","0.0249217935349","0.00521376433785","1.683974179","13.4437272","3.957339321","22.36879035","77.63120965"
17005,"Bond","IL","MW","2/5/08","Primary",1928,914,919,71,"0.002593361","obama","47.1","33.3","14.7","7369.0","0.438051296","0.55204234","0.113991044","bush","18055.0","17648.0","323.0","16164.0","1306.0","74.0","48.0","8.0","132.0","0.3838","0.053359362","0.7278","0.5735","0.7961","6.6","6.8","0.2","10.4","0.08","12.8",40950,"0.0824023138434","0.10009641014","0.0514376453241","0.0","0.0","22.06219","2.479969477","27.41320107","72.58679893"
17007,"Boone","IL","MW","2/5/08","Primary",4809,2042,2650,96,"0.126429611","obama","168.7","29.6","10.7","19541.0","0.424031523","0.569674019","0.145642495","bush","52617.0","42084.0","9633.0","40803.0","899.0","132.0","660.0","4.0","486.0","0.2523","0.13033969","0.8076","0.6873","0.7859","8.7","10.0","1.3","12.1","0.66","8.0",55521,"0.190733738573","0.00476236059924","0.0517637486239","0.0267793040731","13.43402913","43.10039328","2.059293833","58.23501448","41.76498552"
17009,"Brown","IL","MW","2/5/08","Primary",627,246,311,63,"0.103668262","obama","22.1","41.9","12.7","2585.0","0.34622824","0.649516441","0.303288201","bush","6701.0","6956.0","304.0","5051.0","1271.0","7.0","20.0","5.0","43.0","0.4347","0.0336972","0.6325","0.4467","0.7405","3.4","4.0","0.6","11.2","0.0","13.9",39550,"0.119424460432","0.0","0.0415827338129","0.0","4.4599018","0.0","2.400436443","5.400981997","94.599018"
17011,"Bureau","IL","MW","2/5/08","Primary",4052,1486,2429,113,"0.23272458","obama","39.7","25.9","17.7","17902.0","0.444698916","0.548653782","0.103954865","bush","35257.0","35499.0","2157.0","32369.0","171.0","67.0","223.0","14.0","256.0","0.3479","0.061140921","0.8411","0.6547","0.7598","6.4","6.4","0.0","11.7","0.0","10.1",43667,"0.209644255415","0.00549249359209","0.0857955665718","0.0841055685435","4.967438189","14.78954639","3.777733923","39.21513349","60.78486651"
17013,"Calhoun","IL","MW","2/5/08","Primary",1149,605,446,86,"-0.138381201","clinton","17.6","26.2","19.2","2706.0","0.505173688","0.486696231","-0.018477458","kerry","5177.0","5092.0","38.0","5092.0","1.0","14.0","11.0","0.0","21.0","0.4352","0.029211295","0.7988","0.6032","0.8084","10.2","8.2","-2.0","8.1","0.12","10.4",39994,"0.409716758458","0.00747442958301","0.00550747442958","0.0116050354052","5.508474576","0.0","14.77754237","12.18220339","87.81779661"
17015,"Carroll","IL","MW","2/5/08","Primary",1792,586,1157,40,"0.318638393","obama","35.1","24.4","19.3","8135.0","0.434787953","0.557344806","0.122556853","bush","16035.0","16623.0","408.0","15215.0","146.0","31.0","85.0","5.0","145.0","0.3988","0.05268595","0.8328","0.6301","0.7667","6.6","7.1","0.5","10.1","0.0","10.9",40689,"0.147834952621","0.00287873335732","0.172304186158","0.0829435048579","6.73305317","22.20902613","6.312808332","32.71514709","67.28485291"
17017,"Cass","IL","MW","2/5/08","Primary",1235,497,679,48,"0.147368421","obama","35.3","29.0","15.7","5700.0","0.437192982","0.554912281","0.117719298","bush","13766.0","13688.0","2293.0","11166.0","106.0","24.0","91.0","3.0","83.0","0.4245","0.037960551","0.8004","0.6451","0.7516","5.2","5.5","0.3","14.0","0.0","11.8",39139,"0.276305220884","0.0498722161373","0.107995618839","0.0866009492516","5.153725544","47.58333901","4.165246438","54.05276433","45.94723567"
17019,"Champaign","IL","MW","2/5/08","Primary",23045,5501,16992,343,"0.498633109","obama","190.6","44.4","9.7","82434.0","0.503724191","0.483975059","-0.019749133","kerry","185682.0","179823.0","7359.0","139033.0","20803.0","409.0","14961.0","76.0","3041.0","0.4","0.090117391","0.9098","0.6773","0.5572","4.3","5.2","0.9","11.8","0.13","17.7",40225,"0.108549610673","0.00819284350667","0.0489566925847","0.0440031391058","5.678596477","13.81444419","6.104355385","20.28726378","79.71273622"
17021,"Christian","IL","MW","2/5/08","Primary",5476,2018,3050,335,"0.188458729","obama","48.4","27.7","17.2","15267.0","0.400340604","0.592388812","0.192048209","bush","35063.0","35362.0","417.0","33355.0","801.0","59.0","240.0","9.0","182.0","0.4091","0.054558507","0.8103","0.604","0.762","6.0","6.5","0.5","9.3","0.0","11.4",39230,"0.165385050322","0.0152945832862","0.0904670360737","0.0","6.79032433","22.78989044","4.732978993","31.39530679","68.60469321"
17023,"Clark","IL","MW","2/5/08","Primary",1985,913,918,137,"0.002518892","obama","33.0","26.4","18.0","8007.0","0.359310603","0.634694642","0.275384039","bush","16987.0","16997.0","100.0","16653.0","68.0","32.0","23.0","1.0","110.0","0.4144","0.049492204","0.8001","0.6216","0.7755","7.3","8.1","0.8","10.1","0.0","11.9",38587,"0.0393344308561","0.198377234243","0.131291157103","0.0","6.203657934","43.5327072","3.773274015","52.6775416","47.3224584"
17025,"Clay","IL","MW","2/5/08","Primary",2106,901,973,187,"0.034188034","obama","30.9","26.5","19.2","6554.0","0.320567592","0.673787","0.353219408","bush","14028.0","14553.0","141.0","13672.0","24.0","32.0","101.0","4.0","54.0","0.4883","0.036916209","0.7592","0.6022","0.7984","6.0","7.3","1.3","10.3","0.0","13.3",34224,"0.104532967033","0.161813186813","0.0925137362637","0.0","1.99304247","43.48456298","4.080301493","50.73199014","49.26800986"
17027,"Clinton","IL","MW","2/5/08","Primary",3439,1571,1710,138,"0.040418726","obama","71.5","31.0","14.4","17131.0","0.396766097","0.596520927","0.19975483","bush","36633.0","35560.0","778.0","33915.0","1474.0","55.0","153.0","8.0","250.0","0.3146","0.072137554","0.774","0.6451","0.8026","6.9","7.0","0.1","7.5","0.1","7.5",50601,"0.560433375545","0.0495004924722","0.0354298578866","0.0","12.853586","12.67722526","6.259077391","31.2919289","68.7080711"
17029,"Coles","IL","MW","2/5/08","Primary",5197,1867,3113,177,"0.239753704","obama","101.3","40.6","13.3","22780.0","0.419929763","0.571334504","0.151404741","bush","50949.0","53043.0","928.0","47524.0","1270.0","103.0","646.0","21.0","457.0","0.4662","0.061998195","0.8294","0.6352","0.6191","5.0","5.6","0.6","10.9","0.0","18.8",36033,"0.0626174900368","0.0374652229491","0.0495337995338","0.00516956162117","4.412965639","14.29581004","3.437715937","18.9836045","81.0163955"
17031,"Cook","IL","MW","2/5/08","Primary",1057580,308921,728328,13960,"0.396572363","obama","5662.3","34.0","11.7","2049434.0","0.702498348","0.291497555","-0.411000793","kerry","5288655.0","5377890.0","1200957.0","2376322.0","1363924.0","7531.0","290639.0","1949.0","47333.0","0.3183","0.151019445","0.777","0.6345","0.5788","4.9","5.7","0.8","16.0","0.81","15.0",48919,"0.399305266889","0.0117327578174","0.00794384553766","0.0117954351902","4.413376229","10.59014546","9.71155502","15.064034","84.935966"
17033,"Crawford","IL","MW","2/5/08","Primary",2053,888,1049,103,"0.078421822","obama","43.7","29.5","16.6","9332.0","0.34226318","0.65184312","0.30957994","bush","19825.0","20405.0","426.0","18166.0","944.0","58.0","71.0","2.0","158.0","0.4524","0.049968133","0.7932","0.556","0.8023","6.7","7.4","0.7","11.3","0.0","13.7",36099,"0.0415607275572","0.0889399569724","0.105368668101","0.0","7.997896828","37.1560437","4.504293977","47.94648595","52.05351405"
17035,"Cumberland","IL","MW","2/5/08","Primary",1236,522,619,79,"0.078478964","obama","31.3","27.7","15.8","5416.0","0.34379616","0.645679468","0.301883309","bush","11000.0","11263.0","83.0","10788.0","29.0","21.0","24.0","2.0","53.0","0.4089","0.031753336","0.8018","0.6631","0.8198","6.7","7.2","0.5","10.0","0.0","10.9",40263,"0.0827334932907","0.0742024349062","0.069225984182","0.0","4.392082941","21.14985862","5.843543827","29.34967012","70.65032988"
17037,"DeKalb","IL","MW","2/5/08","Primary",12752,3892,8580,210,"0.367628607","obama","152.1","42.6","9.8","40768.0","0.472502943","0.517440149","0.044937206","bush","100139.0","89299.0","8980.0","82263.0","4933.0","217.0","2703.0","77.0","966.0","0.321","0.101392529","0.8751","0.6933","0.596","5.1","6.2","1.1","11.8","0.52","14.6",48576,"0.191965740876","0.00631680697771","0.0559970326743","0.0646292528858","7.713002301","17.95074683","5.034876502","28.63038212","71.36961788"
17039,"DeWitt","IL","MW","2/5/08","Primary",1737,670,990,65,"0.184225676","obama","41.1","27.8","15.9","7798.0","0.363682996","0.630931008","0.267248012","bush","16768.0","16793.0","299.0","16150.0","112.0","28.0","61.0","4.0","114.0","0.3443","0.096496437","0.8352","0.672","0.749","5.9","6.4","0.5","10.1","0.0","9.8",46135,"0.102214549351","0.0100607215145","0.0915585188713","0.0","6.413558196","15.15327739","4.344936446","25.47977071","74.52022929"
17041,"Douglas","IL","MW","2/5/08","Primary",1739,615,1063,52,"0.257619321","obama","47.9","26.8","16.0","8540.0","0.324004684","0.667681499","0.343676815","bush","19791.0","19924.0","1064.0","18411.0","81.0","33.0","114.0","2.0","86.0","0.3357","0.057586116","0.7931","0.6444","0.7692","5.3","6.4","1.1","11.5","9.8","7.5",42910,"0.113442425459","0.000652544925208","0.123933340026","0.0","5.741972063","37.97742384","3.731766404","44.69872687","55.30127313"
17043,"DuPage","IL","MW","2/5/08","Primary",131345,48499,80690,1597,"0.245087365","obama","2817.9","31.7","9.8","402446.0","0.447506001","0.543928875","0.096422874","bush","932670.0","907128.0","110890.0","680314.0","39287.0","1196.0","91098.0","268.0","9617.0","0.1558","0.275487637","0.9004","0.7152","0.764","3.7","4.4","0.7","10.1","0.29","5.0",70610,"0.38645219159","0.00236904710555","0.0222283420762","0.0297126286137","5.957050458","10.79088622","8.315988939","16.87327628","83.12672372"
17045,"Edgar","IL","MW","2/5/08","Primary",1540,620,821,92,"0.130519481","obama","31.1","27.1","17.7","8429.0","0.366947443","0.62379879","0.256851347","bush","19183.0","19660.0","224.0","18340.0","385.0","26.0","115.0","2.0","91.0","0.4301","0.043262502","0.8135","0.6021","0.7459","6.4","7.3","0.9","10.5","0.0","13.2",37261,"0.0716605765327","0.00446609825416","0.109470158343","0.0","3.671392221","34.40567067","7.639646189","41.57276142","58.42723858"
17047,"Edwards","IL","MW","2/5/08","Primary",594,254,296,37,"0.070707071","obama","30.5","26.2","18.5","3364.0","0.276456599","0.717003567","0.440546968","bush","6617.0","6966.0","36.0","6505.0","9.0","7.0","34.0","3.0","23.0","0.4547","0.035849707","0.8231","0.6162","0.812","4.8","7.0","2.2","10.1","0.0","10.5",38825,"0.0","0.144312150337","0.141730024387","0.0","3.227931489","0.0","3.0171278","70.21080369","29.78919631"
17049,"Effingham","IL","MW","2/5/08","Primary",3414,1299,1889,200,"0.172817809","obama","70.8","28.3","13.9","16278.0","0.269566286","0.723307532","0.453741246","bush","34429.0","34269.0","444.0","33520.0","114.0","66.0","151.0","4.0","130.0","0.3713","0.062423219","0.8342","0.7079","0.7602","5.4","5.9","0.5","8.0","0.0","9.2",42441,"0.370505486808","0.0930422600981","0.0659876254961","0.0116740602382","6.489275048","21.04624853","3.089872387","28.27405195","71.72594805"
17051,"Fayette","IL","MW","2/5/08","Primary",2298,1059,1093,128,"0.014795474","obama","29.4","30.4","15.9","9549.0","0.37396586","0.615771285","0.241805425","bush","21774.0","21802.0","224.0","20287.0","1059.0","30.0","66.0","3.0","105.0","0.4624","0.034930751","0.7216","0.5754","0.7974","7.6","8.2","0.6","12.0","0.0","15.3",31754,"0.0388037794698","0.194706907623","0.0757269975232","0.0210072470416","5.067638607","16.04401766","4.072334759","25.65360622","74.34639378"
17053,"Ford","IL","MW","2/5/08","Primary",961,396,538,18,"0.147762747","obama","28.8","25.2","19.4","6479.0","0.29510727","0.696249421","0.401142152","bush","14211.0","14221.0","272.0","13674.0","72.0","19.0","77.0","0.0","97.0","0.3612","0.053014184","0.8604","0.6476","0.7604","5.4","6.6","1.2","9.8","0.2","9.1",41461,"0.111298363879","0.0359525314234","0.180394635208","0.127519134892","6.71705163","21.09375","4.780910326","29.65353261","70.34646739"
17055,"Franklin","IL","MW","2/5/08","Primary",8551,4170,3461,782,"-0.082914279","clinton","88.4","26.6","18.7","19352.0","0.455560149","0.536792063","0.081231914","bush","39862.0","39040.0","422.0","38904.0","75.0","75.0","108.0","3.0","275.0","0.523","0.034470136","0.767","0.5542","0.7768","8.4","8.3","-0.1","13.0","0.0","16.7",32204,"0.0389820083039","0.308191091291","0.0356245835256","0.0","4.705255682","16.49058949","4.00834517","21.51988636","78.48011364"
