"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","SalePriceUnit","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
111711143,"2125 Bryant St APT 117, San Francisco, CA",37760177,-122409790,"12/10/15","1.34","$M",False,"2.0","2.0","1328.0","sqft","","","2009.0"
111711144,"2125 Bryant St APT 118, San Francisco, CA",37760113,-122409928,"12/10/15","1.45","$M",False,"2.0","2.5","1392.0","sqft","","","2009.0"
111926288,"2548 Hyde St, San Francisco, CA",37804429,-122420036,"11/13/15","1.53","$M",False,"3.0","1.5","1362.0","sqft","","","1908.0"
111930969,"860 Waller St APT 2, San Francisco, CA",37770488,-122437927,"11/18/15","1.23","$M",False,"2.0","1.0","","","","",""
111931130,"860 Waller St APT 1, San Francisco, CA",37770488,-122437927,"12/3/15","1.28","$M",False,"2.0","2.0","1105.0","sqft","","",""
111932542,"1355 Pacific Ave UNIT 403, San Francisco, CA",37795295,-122417541,"12/1/15","1.23","$M",False,"1.0","1.0","880.0","sqft","","","2010.0"
111934546,"301 Mission St APT 25B, San Francisco, CA",37790542,-122395919,"12/2/15","1.05","$M",False,"1.0","1.0","668.0","sqft","","","2009.0"
114314023,"156 Mary Teresa St, San Francisco, CA",37713792,-122398735,"12/18/15","800000.0","$",False,"2.0","2.0","1207.0","sqft","","","2008.0"
114317753,"301 Mission St APT 30F, San Francisco, CA",37790542,-122395927,"11/20/15","2.4","$M",False,"2.0","2.0","1601.0","sqft","","","2009.0"
114318108,"1442 Grove St # A, San Francisco, CA",37775894,-122440467,"12/24/15","675000.0","$",False,"1.0","1.0","593.0","sqft","","","1890.0"
115828655,"480 Mission Bay Blvd N UNIT 614, San Francisco, CA",37771155,-122389034,"12/15/15","1.0","$M",False,"1.0","1.0","928.0","sqft","","","2012.0"
115828679,"480 Mission Bay Blvd N UNIT 809, San Francisco, CA",37771155,-122389034,"12/16/15","1.43","$M",False,"2.0","2.0","1261.0","sqft","","","2012.0"
116089863,"435 China Basin St UNIT 619, San Francisco, CA",37771587,-122388458,"12/18/15","1.49","$M",False,"2.0","2.0","1236.0","sqft","","","2012.0"
116155848,"435 China Basin St UNIT 439, San Francisco, CA",37771587,-122388458,"11/10/15","1.77","$M",False,"3.0","2.0","1542.0","sqft","","","2012.0"
116156565,"487 Grove St, San Francisco, CA",37777613,-122424469,"11/25/15","1.23","$M",False,"2.0","1.0","1076.0","sqft","","","1908.0"
116157065,"356 20th Ave, San Francisco, CA",37781204,-122479389,"11/18/15","1.65","$M",False,"4.0","3.0","2256.0","sqft","","","2010.0"
116157280,"830 Alabama St # B, San Francisco, CA",37758160,-122411765,"1/24/16","1.37","$M",False,"3.0","2.0","1853.0","sqft","","","1900.0"
116157304,"1480 Golden Gate Ave, San Francisco, CA",37779426,-122434875,"12/17/15","1.81","$M",False,"4.0","2.5","2151.0","sqft","","","1900.0"
117672217,"1840 Washington St APT 603, San Francisco, CA",37793212,-122423744,"12/2/15","1.05","$M",False,"1.0","1.0","837.0","sqft","","","2012.0"
119584658,"89 Montana St, San Francisco, CA",37716415,-122455688,"12/29/15","1.26","$M",False,"4.0","4.5","3140.0","sqft","","","2012.0"
119684777,"967 Hayes St, San Francisco, CA",37775645,-122432222,"12/17/15","1.95","$M",False,"4.0","3.0","3006.0","sqft","","","1885.0"
119684869,"5900 3rd St UNIT 2219, San Francisco, CA",37725337,-122399307,"11/20/15","680000.0","$",False,"2.0","2.0","1011.0","sqft","","","2010.0"
119685041,"1383 Natoma St, San Francisco, CA",37767116,-122418251,"11/18/15","1.1","$M",False,"3.0","1.0","1424.0","sqft","","","1909.0"
119685045,"2828 Polk St, San Francisco, CA",37802829,-122423092,"12/11/15","1.65","$M",False,"2.0","2.0","1325.0","sqft","","","1941.0"
119685072,"574 Natoma St APT 302, San Francisco, CA",37779014,-122409446,"11/12/15","478000.0","$",True,"","1.0","370.0","sqft","","","2012.0"
119685188,"1902A Filbert St, San Francisco, CA",37798831,-122431053,"11/12/15","950000.0","$",False,"1.0","2.0","1000.0","sqft","","","1920.0"
119685425,"235 Waller St APT 5, San Francisco, CA",37771232,-122427551,"11/12/15","615000.0","$","","","","","","","",""
119685503,"829 Folsom St UNIT 412, San Francisco, CA",37781154,-122401649,"11/30/15","750000.0","$",False,"","","634.0","sqft","","","2010.0"
119685526,"1902 Filbert St, San Francisco, CA",37798831,-122431053,"11/24/15","825000.0","$",False,"1.0","2.0","1000.0","sqft","","","1920.0"
119685556,"5800 3rd St UNIT 1401, San Francisco, CA",37725337,-122399307,"12/23/15","585000.0","$",False,"1.0","1.0","816.0","sqft","","","2010.0"
119685619,"23 Rodgers St, San Francisco, CA",37775309,-122409205,"12/21/15","625000.0","$",False,"1.0","1.0","538.0","sqft","","","1908.0"
119685789,"1268 Dolores St, San Francisco, CA",37749056,-122425024,"11/30/15","1.44","$M",False,"2.0","2.0","1850.0","sqft","","","2012.0"
119685912,"977 Guerrero St, San Francisco, CA",37755558,-122422897,"12/23/15","2.0","$M",False,"2.0","1.0","1440.0","sqft","","","1900.0"
119685946,"281 Clinton Park, San Francisco, CA",37768856,-122426261,"12/17/15","1.3","$M",False,"3.0","1.0","1532.0","sqft","","","1916.0"
121336978,"315 Moraga St, San Francisco, CA",37756514,-122466064,"11/19/15","1.67","$M",False,"3.0","3.0","1942.0","sqft","","","2012.0"
121337574,"315 Arlington St, San Francisco, CA",37736404,-122427276,"12/4/15","1.0","$M",False,"2.0","1.0","1147.0","sqft","","","1910.0"
122063856,"1268 Lombard St # 2, San Francisco, CA",37801884,-122422424,"12/23/15","3.19","$M",False,"3.0","2.0","1860.0","sqft","","","2013.0"
122063937,"724 Masonic Ave, San Francisco, CA",37774445,-122445869,"11/13/15","1.28","$M",False,"2.0","1.0","1236.0","sqft","","","1912.0"
122245120,"55 Alvarado St, San Francisco, CA",37754366,-122422347,"12/11/15","1.22","$M",False,"2.0","1.0","994.0","sqft","","","1906.0"
122246414,"1 Hawthorne St UNIT 22E, San Francisco, CA",37785770,-122398872,"12/24/15","1.55","$M",False,"2.0","2.0","1241.0","sqft","","","2010.0"
123174799,"1080 Sutter St APT 1003, San Francisco, CA",37788066,-122418065,"11/25/15","770000.0","$",False,"2.0","1.0","753.0","sqft","","","2013.0"
123174904,"1080 Sutter St APT 1001, San Francisco, CA",37788066,-122418065,"12/18/15","1.45","$M",False,"3.0","2.0","1273.0","sqft","","","2014.0"
123596761,"643 Natoma St, San Francisco, CA",37777526,-122410789,"12/17/15","875000.0","$",False,"2.0","1.0","830.0","sqft","","","1910.0"
123597223,"1954 Golden Gate Ave, San Francisco, CA",37778246,-122442763,"11/24/15","1.1","$M",False,"2.0","1.0","1275.0","sqft","","","1895.0"
123597388,"667 Shotwell St # A, San Francisco, CA",37757851,-122415629,"2/10/16","775000.0","$",False,"1.0","1.0","1212.0","sqft","","","1890.0"
123597964,"829 Folsom St UNIT 906, San Francisco, CA",37781154,-122401649,"12/7/15","675000.0","$",False,"","","557.0","sqft","","","2010.0"
123598014,"380 14th St APT 507, San Francisco, CA",37768220,-122421779,"12/10/15","949500.0","$",False,"2.0","2.0","","","","","2012.0"
124397844,"2200 Market St APT 205, San Francisco, CA",37765724,-122431383,"12/14/15","1.32","$M",False,"2.0","2.0","1120.0","sqft","","","2014.0"
124397860,"2200 Market St APT 202, San Francisco, CA",37765724,-122431383,"12/8/15","995000.0","$",False,"1.0","1.5","916.0","sqft","","","2014.0"
124426156,"2175 Quesada Ave #V, San Francisco, CA",37738178,-122400512,"12/17/15","220000.0","$","","","","","","2495.0","sqft","1900.0"
124850278,"8 Octavia St UNIT 401, San Francisco, CA",37772548,-122423362,"11/10/15","985000.0","$",False,"2.0","2.0","968.0","sqft","","","2014.0"
124852113,"501 Noriega St # V, San Francisco, CA",37754997,-122469024,"11/10/15","825000.0","$","","","","","","3201.0","sqft","1900.0"
124852223,"534 Leland Ave #V, San Francisco, CA",37714721,-122414497,"11/12/15","288000.0","$","","","","","","2495.0","sqft","1900.0"
124857832,"298 Bemis St # V, San Francisco, CA",37736217,-122432525,"11/16/15","1.45","$M","","","","","","2031.0","sqft","1900.0"
124862135,"8 Octavia St, San Francisco, CA",37772548,-122423362,"11/24/15","684500.0","$",False,"2.0","2.0","1001.0","sqft","","","2014.0"
124865970,"255 Woodside Ave, San Francisco, CA",37746208,-122454769,"11/16/15","24.9","$M","","","","","","1.1","ac","1900.0"
124891624,"2299 Market St APT 502, San Francisco, CA",37764138,-122433001,"12/4/15","915000.0","$",False,"1.0","1.0","691.0","sqft","","","2013.0"
125088462,"748 Innes Ave # 303, San Francisco, CA",37730567,-122372703,"12/17/15","490000.0","$",False,"1.0","1.0","775.0","sqft","","","2011.0"
125089501,"150 Grand View Ave, San Francisco, CA",37755622,-122440528,"12/14/15","500.0","$","","","","","","44.0","sqft","1900.0"
125090873,"1379 29TH Ave #V, San Francisco, CA",37761696,-122487791,"12/17/15","1.18","$M","","","","","","188.0","sqft",""
125115962,"1027 Clayton St # V, San Francisco, CA",37763458,-122447425,"12/22/15","1.21","$M","","","","","","2247.0","sqft","1900.0"
125156575,"1915 Diamond St, San Francisco, CA",37742141,-122435111,"12/30/15","1.8","$M",False,"","1.0","2200.0","sqft","4316.0","sqft","1910.0"
2099751356,"551 Hudson Ave #202, San Francisco, CA",37731700,-122374000,"2/5/16","655500.0","$",False,"1.0","1.0","788.0","sqft","","",""
2099829492,"264 Dore St, San Francisco, CA",37771260,-122409700,"1/15/16","2.5","$M",True,"","2.0","4000.0","sqft","","",""
2099901370,"1326 Utah St, San Francisco, CA",37752640,-122405600,"1/15/16","1.2","$M",False,"6.0","5.0","2861.0","sqft","","",""
2099906047,"718 Long Bridge St #901, San Francisco, CA",37771506,-122394356,"1/23/16","1.23","$M",False,"2.0","2.0","1200.0","sqft","","",""
2099906560,"72 Townsend #502, San Francisco, CA",37781040,-122390100,"11/23/15","1.64","$M",False,"2.0","2.0","1000.0","sqft","","",""
2099925746,"738 Long Bridge St #912, San Francisco, CA",37771790,-122394700,"1/20/16","2.0","$M",False,"3.0","3.0","1961.0","sqft","","",""
2099928615,"310 Carolina St UNIT 404, San Francisco, CA",37764669,-122400656,"12/7/15","1.75","$M",False,"2.0","2.5","1243.0","sqft","","","2015.0"
2099929240,"1323 Cortland Ave, San Francisco, CA",37740030,-122411000,"1/20/16","550000.0","$","","","","","","","",""
2099929310,"400 Grove St #101, San Francisco, CA",37777800,-122423000,"1/20/16","321634.0","$",False,"1.0","1.0","","","","",""
2099976986,"639 35th Ave, San Francisco, CA",37776897,-122495582,"1/21/16","2.19","$M",False,"9.0","6.0","2790.0","sqft","3005.0","sqft","1900.0"
2100170419,"3947 17th Street, San Francisco, CA",37762490,-122433500,"2/4/16","1.25","$M",False,"2.0","3.0","1250.0","sqft","","","1910.0"
2100628935,"2261-65 Fulton #2263, San Francisco, CA",37772873,-122453442,"1/12/16","995000.0","$",False,"2.0","1.0","1420.0","sqft","","","1911.0"
2100643449,"2149 Lyon St APT 4, San Francisco, CA",37790535,-122446099,"12/27/15","1.1","$M",False,"2.0","1.5","","","","","1907.0"
2100646549,"1529 Golden Gate Ave, San Francisco, CA",37778720,-122436600,"1/7/16","2.0","$M",False,"2.0","2.0","2120.0","sqft","","","1900.0"
2100651320,"3330 Clay St # C, San Francisco, CA",37789264,-122447761,"1/5/16","1.21","$M",False,"2.0","2.0","1283.0","sqft","","","1910.0"
2100682649,"520 Natoma St APT 9, San Francisco, CA",37779880,-122408300,"12/1/15","450000.0","$",False,"1.0","1.0","","","","","1911.0"
2100695464,"532 Lyon St, San Francisco, CA",37775802,-122442710,"11/24/15","4.5","$M",False,"5.0","5.0","","","3044.0","sqft","1904.0"
2100695466,"980 Baker St APT 3, San Francisco, CA",37780437,-122441474,"12/22/15","1.75","$M",False,"3.0","2.0","1758.0","sqft","","","1961.0"
2100784055,"55 1/2 Lucy St, San Francisco, CA",37729980,-122393157,"12/31/15","2500.0","$",False,"2.0","1.0","1000.0","sqft","","",""
2100786271,"2149 Lyon St APT 1, San Francisco, CA",37790535,-122446099,"12/1/15","680000.0","$",False,"2.0","1.0","","","","","1907.0"
2100791455,"130A Langton Street, San Francisco, CA",37776110,-122408270,"12/13/15","750000.0","$",False,"2.0","1.5","1000.0","sqft","","","1906.0"
2100830039,"1731 Larkin St APT 3, San Francisco, CA",37793838,-122420013,"2/9/16","1.29","$M",False,"2.0","2.0","","","","",""
2100831587,"164 Parker Ave # B, San Francisco, CA",37782512,-122454025,"12/3/15","1.21","$M",False,"2.0","1.0","","","","",""
2100831588,"164 Parker Ave # A, San Francisco, CA",37782512,-122454025,"11/19/15","1.16","$M",False,"2.0","1.0","","","","",""
2100831589,"181 Noe St, San Francisco, CA",37766201,-122433226,"11/22/15","1.23","$M",False,"3.0","1.0","","","","",""
2100835351,"1676 Newcomb Ave, San Francisco, CA",37736278,-122391098,"12/8/15","1.6","$M","","","","","","","","1900.0"
2100850402,"1915 Diamond St, San Francisco, CA",37742141,-122435111,"12/29/15","1.8","$M",False,"4.0","3.0","2400.0","sqft","4356.0","sqft","1910.0"
2100861826,"1606 Jones St, San Francisco, CA",37796169,-122414825,"12/11/15","2.8","$M",False,"","","4035.0","sqft","","","1907.0"
2100901630,"1890 Jefferson Street #302, San Francisco, CA",37804840,-122442970,"2/4/16","1.07","$M",False,"2.0","1.0","1018.0","sqft","","","1934.0"
2100902229,"2299 Market St APT 502, San Francisco, CA",37764100,-122433000,"12/3/15","915000.0","$",False,"1.0","1.0","700.0","sqft","","","2013.0"
2100992607,"2137 Pine St, San Francisco, CA",37788242,-122430988,"1/15/16","1.55","$M",False,"4.0","2.5","1632.0","sqft","","",""
2100994004,"409 Miguel St, San Francisco, CA",37736625,-122427008,"12/9/15","510000.0","$",False,"1.0","1.0","400.0","sqft","","",""
2101028916,"251 Missouri St, San Francisco, CA",37763202,-122396270,"12/17/15","2.45","$M",False,"4.0","3.0","2301.0","sqft","","","1900.0"
2101094207,"1650 Florida St, San Francisco, CA",37746898,-122409301,"11/29/15","970000.0","$",False,"3.0","1.0","","","","","1904.0"
2101105851,"41 Collingwood St, San Francisco, CA",37761579,-122436123,"12/10/15","1.3","$M",False,"3.0","1.0","1496.0","sqft","","","1908.0"
2101116542,"2753 Bryant St, San Francisco, CA",37750270,-122408600,"1/14/16","1.7","$M",False,"9.0","3.0","4005.0","sqft","","","1900.0"
2101147349,"244 Precita Ave, San Francisco, CA",37747330,-122415110,"11/26/15","785000.0","$",False,"1.0","1.0","625.0","sqft","","","1908.0"
2101153805,"6 Rossi Ave, San Francisco, CA",37779494,-122456412,"12/2/15","1.15","$M",False,"3.0","1.0","1912.0","sqft","","","1941.0"
2101156735,"333 Potrero Ave, San Francisco, CA",37765266,-122407150,"1/5/16","1.14","$M",True,"","","1776.0","sqft","3746.0","sqft","1905.0"
2101167573,"1340 Union St, San Francisco, CA",37798930,-122421388,"1/25/16","1.25","$M",False,"2.0","2.0","1108.0","sqft","","","1951.0"
2101169168,"688 Douglass St, San Francisco, CA",37752803,-122438919,"11/10/15","3.15","$M",True,"","","3500.0","sqft","2495.0","sqft","1908.0"
2101175813,"414 Linden St, San Francisco, CA",37776218,-122424930,"12/13/15","835000.0","$",False,"1.0","1.0","","","","","1909.0"
2101331127,"1408 31st Ave APT 303, San Francisco, CA",37760994,-122489700,"12/28/15","890000.0","$",False,"2.0","2.0","1424.0","sqft","","","2008.0"
2101505254,"333 Beale St, San Francisco, CA",37788280,-122392100,"12/3/15","1.4","$M",False,"1.0","1.0","950.0","sqft","","","2015.0"
2101588805,"82 Alvarado St, San Francisco, CA",37754504,-122422736,"11/19/15","750000.0","$",False,"2.0","1.0","","","","",""
2101807538,"2619 Sacramento St, San Francisco, CA",37789371,-122436058,"12/2/15","2.9","$M",True,"","","","","2038.0","sqft","1900.0"
2102385068,"129 Central Ave, San Francisco, CA",37770870,-122443840,"12/1/15","1.8","$M",False,"3.0","2.0","","","","","1905.0"
2102906272,"444 Linden St, San Francisco, CA",37776170,-122425300,"12/14/15","5800.0","$","","","","","","","",""
2106229715,"2595 38th Ave, San Francisco, CA",37738600,-122496000,"1/19/16","1.24","$M",False,"3.0","3.0","2414.0","sqft","1306.0","sqft","1943.0"
2108411930,"3500 19th St, San Francisco, CA",37760100,-122422000,"12/29/15","1.73","$M",False,"2.0","2.5","1500.0","sqft","","","2013.0"
2108546010,"1738 Lombard St APT 4, San Francisco, CA",37800910,-122430229,"1/14/16","1.4","$M",False,"2.0","2.0","","","","","2004.0"
2114498518,"201 Sansome St UNIT 501, San Francisco, CA",37792255,-122401245,"1/26/16","757500.0","$",False,"1.0","1.0","658.0","sqft","","","1909.0"
2121221385,"925 Larkin St, San Francisco, CA",37786427,-122418222,"11/30/15","1.43","$M",False,"","","6600.0","sqft","","","1907.0"
2121978635,"829 Folsom St UNIT 906, San Francisco, CA",37781429,-122401860,"12/6/15","675000.0","$",False,"1.0","1.0","557.0","sqft","","","2010.0"
2122992200,"129 Octavia St, San Francisco, CA",37773192,-122424037,"11/20/15","2.75","$M",True,"","","3655.0","sqft","","","1883.0"
2124214951,"412 Green St APT A, San Francisco, CA",37800040,-122406100,"1/15/16","390000.0","$",True,"","1.0","264.0","sqft","","","2012.0"
2126960082,"355 1st St UNIT 1905, San Francisco, CA",37787029,-122393638,"11/20/15","860000.0","$",False,"1.0","1.0","691.0","sqft","","","2004.0"
2128308939,"33 Santa Cruz Ave, San Francisco, CA",37709136,-122465332,"12/10/15","830000.0","$",False,"3.0","3.0","1738.0","sqft","2299.0","sqft","1976.0"
2131957929,"1821 Grant Ave, San Francisco, CA",37803760,-122408531,"12/15/15","835000.0","$",False,"2.0","2.0","1048.0","sqft","","","1975.0"
2136213970,"1200 Gough St, San Francisco, CA",37784770,-122424100,"1/10/16","825000.0","$",False,"1.0","1.0","900.0","sqft","","","1966.0"
